api_id,module,package,tag,reason
"cn.hutool.crypto.digest::SM3::SM3#(byte[] salt, int digestCount)",hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
"cn.hutool.crypto.digest::SM3::SM3#(byte[] salt, int saltPosition, int digestCount)",hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
cn.hutool.crypto.digest.mac::BCHMacEngine#,hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
"cn.hutool.crypto.digest.mac::BCHMacEngine::BCHMacEngine#(Digest digest, byte[] key, byte[] iv)",hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
"cn.hutool.crypto.digest.mac::BCHMacEngine::BCHMacEngine#(Digest digest, byte[] key)",hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
"cn.hutool.crypto.digest.mac::BCHMacEngine::BCHMacEngine#(Digest digest, CipherParameters params)",hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
"cn.hutool.crypto.digest.mac::BCHMacEngine::BCHMacEngine#(HMac mac, CipherParameters params)",hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
"cn.hutool.crypto.digest.mac::BCHMacEngine::init#BCHMacEngine (Digest digest, CipherParameters params)",hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
cn.hutool.crypto.digest.mac::BCMacEngine#,hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
"cn.hutool.crypto.digest.mac::BCMacEngine::BCMacEngine#(Mac mac, CipherParameters params)",hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
"cn.hutool.crypto.digest.mac::BCMacEngine::init#BCMacEngine (Mac mac, CipherParameters params)",hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
cn.hutool.crypto.digest.mac::BCMacEngine::getMac#Mac (),hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
"cn.hutool.crypto.digest.mac::BCMacEngine::update#void (byte[] in, int inOff, int len)",hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
cn.hutool.crypto.digest.mac::BCMacEngine::doFinal#byte[] (),hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
cn.hutool.crypto.digest.mac::BCMacEngine::reset#void (),hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
cn.hutool.crypto.digest.mac::BCMacEngine::getMacLength#int (),hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
cn.hutool.crypto.digest.mac::BCMacEngine::getAlgorithm#String (),hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
cn.hutool.crypto.digest.mac::CBCBlockCipherMacEngine#,hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
"cn.hutool.crypto.digest.mac::CBCBlockCipherMacEngine::CBCBlockCipherMacEngine#(BlockCipher digest, int macSizeInBits, Key key, byte[] iv)",hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
"cn.hutool.crypto.digest.mac::CBCBlockCipherMacEngine::CBCBlockCipherMacEngine#(BlockCipher digest, int macSizeInBits, byte[] key, byte[] iv)",hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
"cn.hutool.crypto.digest.mac::CBCBlockCipherMacEngine::CBCBlockCipherMacEngine#(BlockCipher cipher, int macSizeInBits, Key key)",hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
"cn.hutool.crypto.digest.mac::CBCBlockCipherMacEngine::CBCBlockCipherMacEngine#(BlockCipher cipher, int macSizeInBits, byte[] key)",hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
"cn.hutool.crypto.digest.mac::CBCBlockCipherMacEngine::CBCBlockCipherMacEngine#(BlockCipher cipher, int macSizeInBits, CipherParameters params)",hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
"cn.hutool.crypto.digest.mac::CBCBlockCipherMacEngine::CBCBlockCipherMacEngine#(CBCBlockCipherMac mac, CipherParameters params)",hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
"cn.hutool.crypto.digest.mac::CBCBlockCipherMacEngine::init#CBCBlockCipherMacEngine (BlockCipher cipher, CipherParameters params)",hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
cn.hutool.crypto.digest.mac::DefaultHMacEngine#,hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
"cn.hutool.crypto.digest.mac::DefaultHMacEngine::DefaultHMacEngine#(String algorithm, byte[] key)",hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
"cn.hutool.crypto.digest.mac::DefaultHMacEngine::DefaultHMacEngine#(String algorithm, Key key)",hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
"cn.hutool.crypto.digest.mac::DefaultHMacEngine::DefaultHMacEngine#(String algorithm, Key key, AlgorithmParameterSpec spec)",hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
"cn.hutool.crypto.digest.mac::DefaultHMacEngine::init#DefaultHMacEngine (String algorithm, byte[] key)",hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
"cn.hutool.crypto.digest.mac::DefaultHMacEngine::init#DefaultHMacEngine (String algorithm, Key key)",hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
"cn.hutool.crypto.digest.mac::DefaultHMacEngine::init#DefaultHMacEngine (String algorithm, Key key, AlgorithmParameterSpec spec)",hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
cn.hutool.crypto.digest.mac::DefaultHMacEngine::getMac#Mac (),hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
cn.hutool.crypto.digest.mac::DefaultHMacEngine::update#void (byte[] in),hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
"cn.hutool.crypto.digest.mac::DefaultHMacEngine::update#void (byte[] in, int inOff, int len)",hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
cn.hutool.crypto.digest.mac::DefaultHMacEngine::doFinal#byte[] (),hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
cn.hutool.crypto.digest.mac::DefaultHMacEngine::reset#void (),hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
cn.hutool.crypto.digest.mac::DefaultHMacEngine::getMacLength#int (),hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
cn.hutool.crypto.digest.mac::DefaultHMacEngine::getAlgorithm#String (),hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
cn.hutool.crypto.digest.mac::Mac#,hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
cn.hutool.crypto.digest.mac::Mac::Mac#(MacEngine engine),hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
cn.hutool.crypto.digest.mac::Mac::getEngine#MacEngine (),hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
"cn.hutool.crypto.digest.mac::Mac::digest#byte[] (String data, Charset charset)",hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
cn.hutool.crypto.digest.mac::Mac::digest#byte[] (String data),hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
"cn.hutool.crypto.digest.mac::Mac::digestBase64#String (String data, boolean isUrlSafe)",hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
"cn.hutool.crypto.digest.mac::Mac::digestBase64#String (String data, Charset charset, boolean isUrlSafe)",hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
"cn.hutool.crypto.digest.mac::Mac::digestHex#String (String data, Charset charset)",hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
cn.hutool.crypto.digest.mac::Mac::digestHex#String (String data),hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
cn.hutool.crypto.digest.mac::Mac::digest#byte[] (File file),hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
cn.hutool.crypto.digest.mac::Mac::digestHex#String (File file),hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
cn.hutool.crypto.digest.mac::Mac::digest#byte[] (byte[] data),hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
cn.hutool.crypto.digest.mac::Mac::digestHex#String (byte[] data),hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
cn.hutool.crypto.digest.mac::Mac::digest#byte[] (InputStream data),hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
cn.hutool.crypto.digest.mac::Mac::digestHex#String (InputStream data),hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
"cn.hutool.crypto.digest.mac::Mac::digest#byte[] (InputStream data, int bufferLength)",hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
"cn.hutool.crypto.digest.mac::Mac::digestHex#String (InputStream data, int bufferLength)",hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
"cn.hutool.crypto.digest.mac::Mac::verify#boolean (byte[] digest, byte[] digestToCompare)",hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
cn.hutool.crypto.digest.mac::Mac::getMacLength#int (),hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
cn.hutool.crypto.digest.mac::Mac::getAlgorithm#String (),hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
cn.hutool.crypto.digest.mac::MacEngine#,hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
cn.hutool.crypto.digest.mac::MacEngineFactory#,hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
"cn.hutool.crypto.digest.mac::MacEngineFactory::createEngine#MacEngine (String algorithm, Key key)",hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
"cn.hutool.crypto.digest.mac::MacEngineFactory::createEngine#MacEngine (String algorithm, Key key, AlgorithmParameterSpec spec)",hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
cn.hutool.crypto.digest.mac::SM4MacEngine#,hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
cn.hutool.crypto.digest.mac::SM4MacEngine::SM4MacEngine#(CipherParameters params),hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
cn.hutool.crypto.digest.otp::HOTP#,hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
cn.hutool.crypto.digest.otp::HOTP::HOTP#(byte[] key),hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
"cn.hutool.crypto.digest.otp::HOTP::HOTP#(int passwordLength, byte[] key)",hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
"cn.hutool.crypto.digest.otp::HOTP::HOTP#(int passwordLength, HmacAlgorithm algorithm, byte[] key)",hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
cn.hutool.crypto.digest.otp::HOTP::generate#int (long counter),hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
cn.hutool.crypto.digest.otp::HOTP::generateSecretKey#String (int numBytes),hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
cn.hutool.crypto.digest.otp::HOTP::getPasswordLength#int (),hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
cn.hutool.crypto.digest.otp::HOTP::getAlgorithm#String (),hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
cn.hutool.crypto.digest.otp::TOTP#,hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
cn.hutool.crypto.digest.otp::TOTP::TOTP#(byte[] key),hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
"cn.hutool.crypto.digest.otp::TOTP::TOTP#(Duration timeStep, byte[] key)",hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
"cn.hutool.crypto.digest.otp::TOTP::TOTP#(Duration timeStep, int passwordLength, byte[] key)",hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
"cn.hutool.crypto.digest.otp::TOTP::TOTP#(Duration timeStep, int passwordLength, HmacAlgorithm algorithm, byte[] key)",hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
cn.hutool.crypto.digest.otp::TOTP::generate#int (Instant timestamp),hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
"cn.hutool.crypto.digest.otp::TOTP::validate#boolean (Instant timestamp, int offsetSize, int code)",hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
"cn.hutool.crypto.digest.otp::TOTP::generateGoogleSecretKey#String (String account, int numBytes)",hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
cn.hutool.crypto.digest.otp::TOTP::getTimeStep#Duration (),hutool-crypto,crypto.digest,portable,candidate for idiomatic Rust
cn.hutool.crypto.symmetric::AES#,hutool-crypto,crypto.symmetric,portable,candidate for idiomatic Rust
cn.hutool.crypto.symmetric::AES::AES#(),hutool-crypto,crypto.symmetric,portable,candidate for idiomatic Rust
cn.hutool.crypto.symmetric::AES::AES#(byte[] key),hutool-crypto,crypto.symmetric,portable,candidate for idiomatic Rust
cn.hutool.crypto.symmetric::AES::AES#(SecretKey key),hutool-crypto,crypto.symmetric,portable,candidate for idiomatic Rust
"cn.hutool.crypto.symmetric::AES::AES#(Mode mode, Padding padding)",hutool-crypto,crypto.symmetric,portable,candidate for idiomatic Rust
"cn.hutool.crypto.symmetric::AES::AES#(Mode mode, Padding padding, byte[] key)",hutool-crypto,crypto.symmetric,portable,candidate for idiomatic Rust
"cn.hutool.crypto.symmetric::AES::AES#(Mode mode, Padding padding, byte[] key, byte[] iv)",hutool-crypto,crypto.symmetric,portable,candidate for idiomatic Rust
"cn.hutool.crypto.symmetric::AES::AES#(Mode mode, Padding padding, SecretKey key)",hutool-crypto,crypto.symmetric,portable,candidate for idiomatic Rust
"cn.hutool.crypto.symmetric::AES::AES#(Mode mode, Padding padding, SecretKey key, byte[] iv)",hutool-crypto,crypto.symmetric,portable,candidate for idiomatic Rust
"cn.hutool.crypto.symmetric::AES::AES#(Mode mode, Padding padding, SecretKey key, AlgorithmParameterSpec paramsSpec)",hutool-crypto,crypto.symmetric,portable,candidate for idiomatic Rust
"cn.hutool.crypto.symmetric::AES::AES#(String mode, String padding)",hutool-crypto,crypto.symmetric,portable,candidate for idiomatic Rust
"cn.hutool.crypto.symmetric::AES::AES#(String mode, String padding, byte[] key)",hutool-crypto,crypto.symmetric,portable,candidate for idiomatic Rust
"cn.hutool.crypto.symmetric::AES::AES#(String mode, String padding, byte[] key, byte[] iv)",hutool-crypto,crypto.symmetric,portable,candidate for idiomatic Rust
"cn.hutool.crypto.symmetric::AES::AES#(String mode, String padding, SecretKey key)",hutool-crypto,crypto.symmetric,portable,candidate for idiomatic Rust
"cn.hutool.crypto.symmetric::AES::AES#(String mode, String padding, SecretKey key, AlgorithmParameterSpec paramsSpec)",hutool-crypto,crypto.symmetric,portable,candidate for idiomatic Rust
cn.hutool.crypto.symmetric::ChaCha20#,hutool-crypto,crypto.symmetric,portable,candidate for idiomatic Rust
"cn.hutool.crypto.symmetric::ChaCha20::ChaCha20#(byte[] key, byte[] iv)",hutool-crypto,crypto.symmetric,portable,candidate for idiomatic Rust
cn.hutool.crypto.symmetric::DES#,hutool-crypto,crypto.symmetric,portable,candidate for idiomatic Rust
cn.hutool.crypto.symmetric::DES::DES#(),hutool-crypto,crypto.symmetric,portable,candidate for idiomatic Rust
cn.hutool.crypto.symmetric::DES::DES#(byte[] key),hutool-crypto,crypto.symmetric,portable,candidate for idiomatic Rust
"cn.hutool.crypto.symmetric::DES::DES#(Mode mode, Padding padding)",hutool-crypto,crypto.symmetric,portable,candidate for idiomatic Rust
"cn.hutool.crypto.symmetric::DES::DES#(Mode mode, Padding padding, byte[] key)",hutool-crypto,crypto.symmetric,portable,candidate for idiomatic Rust
"cn.hutool.crypto.symmetric::DES::DES#(Mode mode, Padding padding, byte[] key, byte[] iv)",hutool-crypto,crypto.symmetric,portable,candidate for idiomatic Rust
"cn.hutool.crypto.symmetric::DES::DES#(Mode mode, Padding padding, SecretKey key)",hutool-crypto,crypto.symmetric,portable,candidate for idiomatic Rust
"cn.hutool.crypto.symmetric::DES::DES#(Mode mode, Padding padding, SecretKey key, IvParameterSpec iv)",hutool-crypto,crypto.symmetric,portable,candidate for idiomatic Rust
"cn.hutool.crypto.symmetric::DES::DES#(String mode, String padding)",hutool-crypto,crypto.symmetric,portable,candidate for idiomatic Rust
"cn.hutool.crypto.symmetric::DES::DES#(String mode, String padding, byte[] key)",hutool-crypto,crypto.symmetric,portable,candidate for idiomatic Rust
"cn.hutool.crypto.symmetric::DES::DES#(String mode, String padding, byte[] key, byte[] iv)",hutool-crypto,crypto.symmetric,portable,candidate for idiomatic Rust
"cn.hutool.crypto.symmetric::DES::DES#(String mode, String padding, SecretKey key)",hutool-crypto,crypto.symmetric,portable,candidate for idiomatic Rust
"cn.hutool.crypto.symmetric::DES::DES#(String mode, String padding, SecretKey key, IvParameterSpec iv)",hutool-crypto,crypto.symmetric,portable,candidate for idiomatic Rust
cn.hutool.crypto.symmetric::DESede#,hutool-crypto,crypto.symmetric,portable,candidate for idiomatic Rust
cn.hutool.crypto.symmetric::DESede::DESede#(),hutool-crypto,crypto.symmetric,portable,candidate for idiomatic Rust
cn.hutool.crypto.symmetric::DESede::DESede#(byte[] key),hutool-crypto,crypto.symmetric,portable,candidate for idiomatic Rust
"cn.hutool.crypto.symmetric::DESede::DESede#(Mode mode, Padding padding)",hutool-crypto,crypto.symmetric,portable,candidate for idiomatic Rust
"cn.hutool.crypto.symmetric::DESede::DESede#(Mode mode, Padding padding, byte[] key)",hutool-crypto,crypto.symmetric,portable,candidate for idiomatic Rust
"cn.hutool.crypto.symmetric::DESede::DESede#(Mode mode, Padding padding, byte[] key, byte[] iv)",hutool-crypto,crypto.symmetric,portable,candidate for idiomatic Rust
